,STUDY_ID,ACQUISITION_ID,CELL_ID,X,Y,pd1,pdl1,foxp3,tumor,cd8,region_label,entirecell_area_pixels_norm,nucleus_area_pixels_norm,CLUSTER_LABEL
469,1330,8687_39924,470,934,127,False,False,False,True,False,1,1.112994350282486,1.155844155844156,tumor/pdl1-
470,1330,8687_39924,471,1012,126,False,False,False,False,False,1,-0.3615819209039548,-0.35064935064935066,Unassigned
471,1330,8687_39924,472,1458,127,False,False,False,True,False,1,1.2372881355932204,1.3051948051948052,tumor/pdl1-
472,1330,8687_39924,473,240,127,False,False,False,True,False,1,0.2824858757062147,0.2792207792207792,tumor/pdl1-
473,1330,8687_39924,474,1120,129,False,False,False,True,False,1,0.9209039548022598,0.8896103896103896,tumor/pdl1-
474,1330,8687_39924,475,443,130,False,False,False,False,False,1,-0.1864406779661017,-0.18181818181818182,Unassigned
475,1330,8687_39924,476,1428,127,False,False,False,True,False,1,1.9491525423728813,2.0,tumor/pdl1-
476,1330,8687_39924,477,305,130,False,False,False,True,False,1,0.8983050847457628,0.948051948051948,tumor/pdl1-
477,1330,8687_39924,478,484,130,False,False,False,False,False,1,0.1864406779661017,0.2012987012987013,Unassigned
478,1330,8687_39924,479,1067,132,False,True,True,False,False,1,0.0847457627118644,0.08441558441558442,foxp3_any
479,1330,8687_39924,480,1002,134,False,False,False,False,False,1,-0.2542372881355932,-0.24675324675324675,Unassigned
480,1330,8687_39924,481,180,134,False,False,False,True,False,1,-0.1977401129943503,-0.2077922077922078,tumor/pdl1-
481,1330,8687_39924,482,503,132,False,False,False,False,False,1,0.2937853107344633,0.3051948051948052,Unassigned
482,1330,8687_39924,483,1178,134,False,False,False,True,False,1,0.3050847457627119,0.3181818181818182,tumor/pdl1-
483,1330,8687_39924,484,331,132,False,False,False,True,False,1,0.4915254237288136,0.5194805194805194,tumor/pdl1-
484,1330,8687_39924,485,1031,134,False,False,False,False,False,1,-0.06779661016949153,-0.06493506493506493,Unassigned
485,1330,8687_39924,486,1380,143,False,False,False,False,False,1,0.327683615819209,0.2597402597402597,Unassigned
486,1330,8687_39924,487,289,139,False,False,False,True,False,1,1.4858757062146892,1.5389610389610389,tumor/pdl1-
487,1330,8687_39924,488,1112,146,False,False,False,True,False,1,0.7966101694915254,0.8116883116883117,tumor/pdl1-
488,1330,8687_39924,489,774,139,False,False,False,True,False,1,0.8700564971751412,0.8766233766233766,tumor/pdl1-
489,1330,8687_39924,490,738,142,False,False,False,False,False,1,0.8813559322033898,0.8701298701298701,Unassigned
490,1330,8687_39924,491,919,143,False,False,False,True,False,1,0.807909604519774,0.8181818181818182,tumor/pdl1-
491,1330,8687_39924,492,258,144,False,False,False,True,False,1,0.7231638418079096,0.7532467532467533,tumor/pdl1-
492,1330,8687_39924,493,461,146,False,False,False,False,False,1,-0.2824858757062147,-0.2792207792207792,Unassigned
